Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_0_25_249,VPWR,li1,122.8200,78.8800,1.799935
FILLER_0_25_237,VPWR,li1,117.3000,78.8800,1.799937
FILLER_0_25_225,VPWR,li1,111.7800,78.8800,1.799940
FILLER_0_25_223,VPWR,li1,108.3300,78.8800,1.799942
FILLER_0_25_217,VPWR,li1,106.7200,78.8800,1.799942
FILLER_0_25_205,VPWR,li1,102.5800,78.8800,1.799944
FILLER_0_25_193,VPWR,li1,97.0600,78.8800,1.799948
FILLER_0_25_181,VPWR,li1,91.5400,78.8800,1.799950
FILLER_0_25_169,VPWR,li1,86.0200,78.8800,1.799953
FILLER_0_25_167,VPWR,li1,82.5700,78.8800,1.799955
FILLER_0_25_161,VPWR,li1,80.9600,78.8800,1.799955
FILLER_0_25_149,VPWR,li1,76.8200,78.8800,1.799958
FILLER_0_25_137,VPWR,li1,71.3000,78.8800,1.799961
FILLER_0_25_125,VPWR,li1,65.7800,78.8800,1.799963
FILLER_0_25_113,VPWR,li1,60.2600,78.8800,1.799966
FILLER_0_25_111,VPWR,li1,56.8100,78.8800,1.799969
FILLER_0_25_107,VPWR,li1,55.6600,78.8800,1.799969
FILLER_0_25_95,VPWR,li1,51.9800,78.8800,1.799971
FILLER_0_25_83,VPWR,li1,46.4600,78.8800,1.799973
FILLER_0_25_71,VPWR,li1,40.9400,78.8800,1.799976
FILLER_0_25_65,VPWR,li1,35.8800,78.8800,1.799980
FILLER_0_25_57,VPWR,li1,33.5800,78.8800,1.799981
FILLER_0_25_55,VPWR,li1,31.0500,78.8800,1.799983
FILLER_0_25_47,VPWR,li1,28.9800,78.8800,1.799985
FILLER_0_25_35,VPWR,li1,24.3800,78.8800,1.799988
FILLER_0_25_23,VPWR,li1,18.8600,78.8800,1.799990
FILLER_0_25_16,VPWR,li1,13.1100,78.8800,1.799989
FILLER_0_25_6,VPWR,li1,8.7400,78.8800,1.799989
FILLER_0_24_295,VPWR,li1,141.4500,78.8800,1.799928
FILLER_0_24_287,VPWR,li1,139.3800,78.8800,1.799929
FILLER_0_24_272,VPWR,li1,133.4000,78.8800,1.799931
FILLER_0_24_260,VPWR,li1,127.8800,78.8800,1.799933
FILLER_0_24_244,VPWR,li1,119.6000,78.8800,1.799936
FILLER_0_24_237,VPWR,li1,115.4600,78.8800,1.799938
FILLER_0_24_229,VPWR,li1,111.3200,78.8800,1.799940
FILLER_0_24_221,VPWR,li1,109.0200,78.8800,1.799941
FILLER_0_24_209,VPWR,li1,104.4200,78.8800,1.799943
FILLER_0_24_197,VPWR,li1,98.9000,78.8800,1.799946
FILLER_0_24_195,VPWR,li1,95.4500,78.8800,1.799949
FILLER_0_24_189,VPWR,li1,93.8400,78.8800,1.799949
FILLER_0_24_177,VPWR,li1,89.7000,78.8800,1.799951
FILLER_0_24_165,VPWR,li1,84.1800,78.8800,1.799954
FILLER_0_24_153,VPWR,li1,78.6600,78.8800,1.799957
FILLER_0_24_141,VPWR,li1,73.1400,78.8800,1.799960
FILLER_0_24_139,VPWR,li1,69.6900,78.8800,1.799962
FILLER_0_24_133,VPWR,li1,68.0800,78.8800,1.799962
FILLER_0_24_121,VPWR,li1,63.9400,78.8800,1.799964
FILLER_0_24_109,VPWR,li1,58.4200,78.8800,1.799967
FILLER_0_24_97,VPWR,li1,52.9000,78.8800,1.799971
FILLER_0_24_85,VPWR,li1,47.3800,78.8800,1.799973
FILLER_0_24_76,VPWR,li1,42.3200,78.8800,1.799976
FILLER_0_24_49,VPWR,li1,28.2900,78.8800,1.799985
FILLER_0_24_41,VPWR,li1,26.2200,78.8800,1.799987
FILLER_0_24_29,VPWR,li1,21.6200,78.8800,1.799990
FILLER_0_24_26,VPWR,li1,17.9400,78.8800,1.799990
FILLER_0_24_18,VPWR,li1,15.6400,78.8800,1.799990
FILLER_0_24_6,VPWR,li1,11.0400,78.8800,1.799989
FILLER_0_23_296,VPWR,li1,142.3700,73.4400,1.799951
FILLER_0_23_284,VPWR,li1,138.9200,73.4400,1.799951
FILLER_0_23_271,VPWR,li1,131.1000,73.4400,1.799952
FILLER_0_23_259,VPWR,li1,127.4200,73.4400,1.799952
FILLER_0_23_247,VPWR,li1,121.9000,73.4400,1.799953
FILLER_0_23_240,VPWR,li1,116.1500,73.4400,1.799954
FILLER_0_23_225,VPWR,li1,110.8600,73.4400,1.799956
FILLER_0_23_223,VPWR,li1,108.3300,73.4400,1.799958
FILLER_0_23_217,VPWR,li1,106.7200,73.4400,1.799958
FILLER_0_23_205,VPWR,li1,102.5800,73.4400,1.799959
FILLER_0_23_193,VPWR,li1,97.0600,73.4400,1.799962
FILLER_0_23_181,VPWR,li1,91.5400,73.4400,1.799964
FILLER_0_23_169,VPWR,li1,86.0200,73.4400,1.799966
FILLER_0_23_167,VPWR,li1,82.5700,73.4400,1.799968
FILLER_0_23_161,VPWR,li1,80.9600,73.4400,1.799968
FILLER_0_23_149,VPWR,li1,76.8200,73.4400,1.799970
FILLER_0_23_137,VPWR,li1,71.3000,73.4400,1.799972
FILLER_0_23_125,VPWR,li1,65.7800,73.4400,1.799974
FILLER_0_23_113,VPWR,li1,60.2600,73.4400,1.799977
FILLER_0_23_111,VPWR,li1,56.8100,73.4400,1.799978
FILLER_0_23_105,VPWR,li1,55.2000,73.4400,1.799979
FILLER_0_23_93,VPWR,li1,51.0600,73.4400,1.799980
FILLER_0_23_81,VPWR,li1,45.5400,73.4400,1.799983
FILLER_0_23_69,VPWR,li1,40.0200,73.4400,1.799985
FILLER_0_23_57,VPWR,li1,34.5000,73.4400,1.799987
FILLER_0_23_44,VPWR,li1,28.5200,73.4400,1.799990
FILLER_0_23_32,VPWR,li1,23.0000,73.4400,1.799992
FILLER_0_23_27,VPWR,li1,18.1700,73.4400,1.799993
FILLER_0_23_15,VPWR,li1,15.1800,73.4400,1.799993
FILLER_0_23_3,VPWR,li1,9.6600,73.4400,1.799993
FILLER_0_22_295,VPWR,li1,141.4500,73.4400,1.799951
FILLER_0_22_283,VPWR,li1,138.4600,73.4400,1.799951
FILLER_0_22_271,VPWR,li1,132.9400,73.4400,1.799952
FILLER_0_22_259,VPWR,li1,127.4200,73.4400,1.799952
FILLER_0_22_251,VPWR,li1,121.2100,73.4400,1.799953
FILLER_0_22_239,VPWR,li1,118.2200,73.4400,1.799954
FILLER_0_22_229,VPWR,li1,111.5500,73.4400,1.799956
FILLER_0_22_221,VPWR,li1,109.0200,73.4400,1.799957
FILLER_0_22_209,VPWR,li1,104.4200,73.4400,1.799959
FILLER_0_22_197,VPWR,li1,98.9000,73.4400,1.799961
FILLER_0_22_195,VPWR,li1,95.4500,73.4400,1.799963
FILLER_0_22_189,VPWR,li1,93.8400,73.4400,1.799963
FILLER_0_22_177,VPWR,li1,89.7000,73.4400,1.799965
FILLER_0_22_165,VPWR,li1,84.1800,73.4400,1.799967
FILLER_0_22_153,VPWR,li1,78.6600,73.4400,1.799969
FILLER_0_22_141,VPWR,li1,73.1400,73.4400,1.799971
FILLER_0_22_136,VPWR,li1,69.0000,73.4400,1.799973
FILLER_0_22_124,VPWR,li1,65.3200,73.4400,1.799974
FILLER_0_22_112,VPWR,li1,59.8000,73.4400,1.799977
FILLER_0_22_100,VPWR,li1,54.2800,73.4400,1.799979
FILLER_0_22_88,VPWR,li1,48.7600,73.4400,1.799981
FILLER_0_22_83,VPWR,li1,43.9300,73.4400,1.799983
FILLER_0_22_71,VPWR,li1,40.9400,73.4400,1.799985
FILLER_0_22_59,VPWR,li1,35.4200,73.4400,1.799987
FILLER_0_22_47,VPWR,li1,29.9000,73.4400,1.799990
FILLER_0_22_35,VPWR,li1,24.3800,73.4400,1.799992
FILLER_0_22_29,VPWR,li1,19.0900,73.4400,1.799993
FILLER_0_22_26,VPWR,li1,17.9400,73.4400,1.799993
FILLER_0_22_18,VPWR,li1,15.6400,73.4400,1.799993
FILLER_0_22_6,VPWR,li1,11.0400,73.4400,1.799993
FILLER_0_21_293,VPWR,li1,140.9900,68.0000,1.799992
FILLER_0_21_281,VPWR,li1,137.5400,68.0000,1.799992
FILLER_0_21_279,VPWR,li1,134.0900,68.0000,1.799992
FILLER_0_21_273,VPWR,li1,132.4800,68.0000,1.799992
FILLER_0_21_261,VPWR,li1,128.3400,68.0000,1.799992
FILLER_0_21_249,VPWR,li1,122.8200,68.0000,1.799993
FILLER_0_21_237,VPWR,li1,117.3000,68.0000,1.799993
FILLER_0_21_225,VPWR,li1,111.7800,68.0000,1.799993
FILLER_0_21_223,VPWR,li1,108.3300,68.0000,1.799993
FILLER_0_21_217,VPWR,li1,106.7200,68.0000,1.799993
FILLER_0_21_205,VPWR,li1,102.5800,68.0000,1.799993
FILLER_0_21_193,VPWR,li1,97.0600,68.0000,1.799993
FILLER_0_21_181,VPWR,li1,91.5400,68.0000,1.799993
FILLER_0_21_169,VPWR,li1,86.0200,68.0000,1.799993
FILLER_0_21_167,VPWR,li1,82.5700,68.0000,1.799994
FILLER_0_21_161,VPWR,li1,80.9600,68.0000,1.799994
FILLER_0_21_149,VPWR,li1,76.8200,68.0000,1.799994
FILLER_0_21_137,VPWR,li1,71.3000,68.0000,1.799994
FILLER_0_21_125,VPWR,li1,65.7800,68.0000,1.799994
FILLER_0_21_113,VPWR,li1,60.2600,68.0000,1.799994
FILLER_0_21_111,VPWR,li1,56.8100,68.0000,1.799994
FILLER_0_21_99,VPWR,li1,53.8200,68.0000,1.799994
FILLER_0_21_87,VPWR,li1,48.3000,68.0000,1.799994
FILLER_0_21_77,VPWR,li1,41.4000,68.0000,1.799995
FILLER_0_21_69,VPWR,li1,39.1000,68.0000,1.799995
FILLER_0_21_57,VPWR,li1,34.5000,68.0000,1.799995
FILLER_0_21_54,VPWR,li1,30.8200,68.0000,1.799996
FILLER_0_21_46,VPWR,li1,28.5200,68.0000,1.799996
FILLER_0_21_34,VPWR,li1,23.9200,68.0000,1.799996
FILLER_0_21_18,VPWR,li1,16.5600,68.0000,1.799996
FILLER_0_21_6,VPWR,li1,11.0400,68.0000,1.799996
FILLER_0_20_295,VPWR,li1,141.4500,68.0000,1.799992
FILLER_0_20_289,VPWR,li1,139.8400,68.0000,1.799992
FILLER_0_20_277,VPWR,li1,135.7000,68.0000,1.799992
FILLER_0_20_265,VPWR,li1,130.1800,68.0000,1.799992
FILLER_0_20_253,VPWR,li1,124.6600,68.0000,1.799993
FILLER_0_20_251,VPWR,li1,121.2100,68.0000,1.799993
FILLER_0_20_245,VPWR,li1,119.6000,68.0000,1.799993
FILLER_0_20_233,VPWR,li1,115.4600,68.0000,1.799993
FILLER_0_20_221,VPWR,li1,109.9400,68.0000,1.799993
FILLER_0_20_209,VPWR,li1,104.4200,68.0000,1.799993
FILLER_0_20_197,VPWR,li1,98.9000,68.0000,1.799993
FILLER_0_20_195,VPWR,li1,95.4500,68.0000,1.799993
FILLER_0_20_189,VPWR,li1,93.8400,68.0000,1.799993
FILLER_0_20_177,VPWR,li1,89.7000,68.0000,1.799993
FILLER_0_20_165,VPWR,li1,84.1800,68.0000,1.799994
FILLER_0_20_153,VPWR,li1,78.6600,68.0000,1.799994
FILLER_0_20_141,VPWR,li1,73.1400,68.0000,1.799994
FILLER_0_20_139,VPWR,li1,69.6900,68.0000,1.799994
FILLER_0_20_133,VPWR,li1,68.0800,68.0000,1.799994
FILLER_0_20_121,VPWR,li1,63.9400,68.0000,1.799994
FILLER_0_20_109,VPWR,li1,58.4200,68.0000,1.799994
FILLER_0_20_97,VPWR,li1,52.9000,68.0000,1.799994
FILLER_0_20_85,VPWR,li1,47.3800,68.0000,1.799994
FILLER_0_20_72,VPWR,li1,41.4000,68.0000,1.799995
FILLER_0_20_60,VPWR,li1,35.8800,68.0000,1.799995
FILLER_0_20_48,VPWR,li1,30.3600,68.0000,1.799996
FILLER_0_20_36,VPWR,li1,24.8400,68.0000,1.799996
FILLER_0_20_16,VPWR,li1,13.1100,68.0000,1.799996
FILLER_0_20_6,VPWR,li1,8.7400,68.0000,1.799996
FILLER_0_19_295,VPWR,li1,141.4500,62.5600,1.799965
FILLER_0_19_279,VPWR,li1,134.0900,62.5600,1.799966
FILLER_0_19_273,VPWR,li1,132.4800,62.5600,1.799966
FILLER_0_19_261,VPWR,li1,128.3400,62.5600,1.799967
FILLER_0_19_249,VPWR,li1,122.8200,62.5600,1.799967
FILLER_0_19_237,VPWR,li1,117.3000,62.5600,1.799968
FILLER_0_19_225,VPWR,li1,111.7800,62.5600,1.799969
FILLER_0_19_223,VPWR,li1,108.3300,62.5600,1.799970
FILLER_0_19_217,VPWR,li1,106.7200,62.5600,1.799970
FILLER_0_19_205,VPWR,li1,102.5800,62.5600,1.799971
FILLER_0_19_193,VPWR,li1,97.0600,62.5600,1.799973
FILLER_0_19_181,VPWR,li1,91.5400,62.5600,1.799974
FILLER_0_19_169,VPWR,li1,86.0200,62.5600,1.799975
FILLER_0_19_167,VPWR,li1,82.5700,62.5600,1.799976
FILLER_0_19_161,VPWR,li1,80.9600,62.5600,1.799976
FILLER_0_19_149,VPWR,li1,76.8200,62.5600,1.799977
FILLER_0_19_137,VPWR,li1,71.3000,62.5600,1.799979
FILLER_0_19_125,VPWR,li1,65.7800,62.5600,1.799980
FILLER_0_19_113,VPWR,li1,60.2600,62.5600,1.799981
FILLER_0_19_111,VPWR,li1,56.8100,62.5600,1.799983
FILLER_0_19_105,VPWR,li1,55.2000,62.5600,1.799983
FILLER_0_19_93,VPWR,li1,51.0600,62.5600,1.799984
FILLER_0_19_81,VPWR,li1,45.5400,62.5600,1.799985
FILLER_0_19_69,VPWR,li1,40.0200,62.5600,1.799987
FILLER_0_19_57,VPWR,li1,34.5000,62.5600,1.799988
FILLER_0_19_55,VPWR,li1,31.0500,62.5600,1.799990
FILLER_0_19_49,VPWR,li1,29.4400,62.5600,1.799990
FILLER_0_19_37,VPWR,li1,25.3000,62.5600,1.799991
FILLER_0_19_25,VPWR,li1,19.7800,62.5600,1.799991
FILLER_0_19_19,VPWR,li1,14.9500,62.5600,1.799990
FILLER_0_19_7,VPWR,li1,9.6600,62.5600,1.799989
FILLER_0_18_293,VPWR,li1,141.6800,62.5600,1.799965
FILLER_0_18_281,VPWR,li1,137.5400,62.5600,1.799966
FILLER_0_18_277,VPWR,li1,133.1700,62.5600,1.799966
FILLER_0_18_265,VPWR,li1,130.1800,62.5600,1.799966
FILLER_0_18_253,VPWR,li1,124.6600,62.5600,1.799967
FILLER_0_18_251,VPWR,li1,121.2100,62.5600,1.799968
FILLER_0_18_247,VPWR,li1,120.0600,62.5600,1.799968
FILLER_0_18_235,VPWR,li1,116.3800,62.5600,1.799968
FILLER_0_18_227,VPWR,li1,110.1700,62.5600,1.799969
FILLER_0_18_221,VPWR,li1,108.5600,62.5600,1.799969
FILLER_0_18_209,VPWR,li1,104.4200,62.5600,1.799970
FILLER_0_18_197,VPWR,li1,98.9000,62.5600,1.799972
FILLER_0_18_195,VPWR,li1,95.4500,62.5600,1.799973
FILLER_0_18_189,VPWR,li1,93.8400,62.5600,1.799973
FILLER_0_18_177,VPWR,li1,89.7000,62.5600,1.799974
FILLER_0_18_165,VPWR,li1,84.1800,62.5600,1.799976
FILLER_0_18_153,VPWR,li1,78.6600,62.5600,1.799977
FILLER_0_18_141,VPWR,li1,73.1400,62.5600,1.799978
FILLER_0_18_139,VPWR,li1,69.6900,62.5600,1.799980
FILLER_0_18_133,VPWR,li1,68.0800,62.5600,1.799980
FILLER_0_18_121,VPWR,li1,63.9400,62.5600,1.799981
FILLER_0_18_109,VPWR,li1,58.4200,62.5600,1.799982
FILLER_0_18_97,VPWR,li1,52.9000,62.5600,1.799983
FILLER_0_18_85,VPWR,li1,47.3800,62.5600,1.799985
FILLER_0_18_81,VPWR,li1,43.4700,62.5600,1.799986
FILLER_0_18_69,VPWR,li1,40.0200,62.5600,1.799987
FILLER_0_18_59,VPWR,li1,32.8900,62.5600,1.799989
FILLER_0_18_53,VPWR,li1,31.2800,62.5600,1.799989
FILLER_0_18_41,VPWR,li1,27.1400,62.5600,1.799991
FILLER_0_18_29,VPWR,li1,21.6200,62.5600,1.799993
FILLER_0_18_27,VPWR,li1,18.1700,62.5600,1.799991
FILLER_0_18_15,VPWR,li1,15.1800,62.5600,1.799990
FILLER_0_18_3,VPWR,li1,9.6600,62.5600,1.799989
FILLER_0_17_293,VPWR,li1,140.7600,57.1200,1.799953
FILLER_0_17_281,VPWR,li1,137.5400,57.1200,1.799954
FILLER_0_17_279,VPWR,li1,134.0900,57.1200,1.799954
FILLER_0_17_275,VPWR,li1,132.9400,57.1200,1.799954
FILLER_0_17_263,VPWR,li1,129.2600,57.1200,1.799955
FILLER_0_17_251,VPWR,li1,123.7400,57.1200,1.799957
FILLER_0_17_238,VPWR,li1,115.4600,57.1200,1.799959
FILLER_0_17_233,VPWR,li1,113.1600,57.1200,1.799960
FILLER_0_17_225,VPWR,li1,110.8600,57.1200,1.799960
FILLER_0_17_223,VPWR,li1,108.3300,57.1200,1.799962
FILLER_0_17_217,VPWR,li1,106.7200,57.1200,1.799962
FILLER_0_17_205,VPWR,li1,102.5800,57.1200,1.799963
FILLER_0_17_193,VPWR,li1,97.0600,57.1200,1.799966
FILLER_0_17_181,VPWR,li1,91.5400,57.1200,1.799967
FILLER_0_17_169,VPWR,li1,86.0200,57.1200,1.799969
FILLER_0_17_167,VPWR,li1,82.5700,57.1200,1.799971
FILLER_0_17_161,VPWR,li1,80.9600,57.1200,1.799971
FILLER_0_17_149,VPWR,li1,76.8200,57.1200,1.799972
FILLER_0_17_137,VPWR,li1,71.3000,57.1200,1.799975
FILLER_0_17_125,VPWR,li1,65.7800,57.1200,1.799976
FILLER_0_17_113,VPWR,li1,60.2600,57.1200,1.799978
FILLER_0_17_110,VPWR,li1,56.5800,57.1200,1.799979
FILLER_0_17_98,VPWR,li1,53.3600,57.1200,1.799981
FILLER_0_17_86,VPWR,li1,47.8400,57.1200,1.799983
FILLER_0_17_74,VPWR,li1,42.3200,57.1200,1.799984
FILLER_0_17_62,VPWR,li1,36.8000,57.1200,1.799986
FILLER_0_17_55,VPWR,li1,31.0500,57.1200,1.799989
FILLER_0_17_43,VPWR,li1,26.6800,57.1200,1.799990
FILLER_0_17_31,VPWR,li1,22.5400,57.1200,1.799992
FILLER_0_17_19,VPWR,li1,17.0200,57.1200,1.799991
FILLER_0_17_7,VPWR,li1,11.5000,57.1200,1.799989
FILLER_0_16_296,VPWR,li1,142.3700,57.1200,1.799953
FILLER_0_16_284,VPWR,li1,136.6200,57.1200,1.799954
FILLER_0_16_265,VPWR,li1,130.1800,57.1200,1.799955
FILLER_0_16_253,VPWR,li1,124.6600,57.1200,1.799957
FILLER_0_16_251,VPWR,li1,121.2100,57.1200,1.799957
FILLER_0_16_245,VPWR,li1,119.6000,57.1200,1.799958
FILLER_0_16_233,VPWR,li1,115.4600,57.1200,1.799959
FILLER_0_16_221,VPWR,li1,109.9400,57.1200,1.799961
FILLER_0_16_209,VPWR,li1,104.4200,57.1200,1.799963
FILLER_0_16_197,VPWR,li1,98.9000,57.1200,1.799965
FILLER_0_16_195,VPWR,li1,95.4500,57.1200,1.799966
FILLER_0_16_189,VPWR,li1,93.8400,57.1200,1.799966
FILLER_0_16_177,VPWR,li1,89.7000,57.1200,1.799968
FILLER_0_16_165,VPWR,li1,84.1800,57.1200,1.799970
FILLER_0_16_153,VPWR,li1,78.6600,57.1200,1.799972
FILLER_0_16_141,VPWR,li1,73.1400,57.1200,1.799974
FILLER_0_16_139,VPWR,li1,69.6900,57.1200,1.799975
FILLER_0_16_133,VPWR,li1,68.0800,57.1200,1.799975
FILLER_0_16_121,VPWR,li1,63.9400,57.1200,1.799977
FILLER_0_16_109,VPWR,li1,58.4200,57.1200,1.799979
FILLER_0_16_97,VPWR,li1,52.9000,57.1200,1.799981
FILLER_0_16_85,VPWR,li1,47.3800,57.1200,1.799983
FILLER_0_16_83,VPWR,li1,43.9300,57.1200,1.799984
FILLER_0_16_77,VPWR,li1,42.3200,57.1200,1.799984
FILLER_0_16_65,VPWR,li1,38.1800,57.1200,1.799986
FILLER_0_16_53,VPWR,li1,32.6600,57.1200,1.799989
FILLER_0_16_41,VPWR,li1,27.1400,57.1200,1.799990
FILLER_0_16_29,VPWR,li1,21.6200,57.1200,1.799992
FILLER_0_16_26,VPWR,li1,17.9400,57.1200,1.799991
FILLER_0_16_18,VPWR,li1,15.6400,57.1200,1.799991
FILLER_0_16_6,VPWR,li1,11.0400,57.1200,1.799989
FILLER_0_15_289,VPWR,li1,139.1500,51.6800,1.799946
FILLER_0_15_285,VPWR,li1,136.8500,51.6800,1.799946
FILLER_0_15_281,VPWR,li1,135.7000,51.6800,1.799947
FILLER_0_15_279,VPWR,li1,134.0900,51.6800,1.799948
FILLER_0_15_273,VPWR,li1,132.4800,51.6800,1.799948
FILLER_0_15_261,VPWR,li1,128.3400,51.6800,1.799949
FILLER_0_15_249,VPWR,li1,122.8200,51.6800,1.799951
FILLER_0_15_237,VPWR,li1,117.3000,51.6800,1.799952
FILLER_0_15_225,VPWR,li1,111.7800,51.6800,1.799954
FILLER_0_15_221,VPWR,li1,107.8700,51.6800,1.799955
FILLER_0_15_209,VPWR,li1,101.8900,51.6800,1.799958
FILLER_0_15_205,VPWR,li1,100.7400,51.6800,1.799958
FILLER_0_15_193,VPWR,li1,97.0600,51.6800,1.799960
FILLER_0_15_181,VPWR,li1,91.5400,51.6800,1.799962
FILLER_0_15_169,VPWR,li1,86.0200,51.6800,1.799964
FILLER_0_15_167,VPWR,li1,82.5700,51.6800,1.799966
FILLER_0_15_161,VPWR,li1,80.9600,51.6800,1.799966
FILLER_0_15_149,VPWR,li1,76.8200,51.6800,1.799968
FILLER_0_15_137,VPWR,li1,71.3000,51.6800,1.799971
FILLER_0_15_125,VPWR,li1,65.7800,51.6800,1.799973
FILLER_0_15_113,VPWR,li1,60.2600,51.6800,1.799975
FILLER_0_15_111,VPWR,li1,56.8100,51.6800,1.799977
FILLER_0_15_105,VPWR,li1,55.2000,51.6800,1.799977
FILLER_0_15_93,VPWR,li1,51.0600,51.6800,1.799979
FILLER_0_15_81,VPWR,li1,45.5400,51.6800,1.799982
FILLER_0_15_69,VPWR,li1,40.0200,51.6800,1.799984
FILLER_0_15_54,VPWR,li1,30.8200,51.6800,1.799989
FILLER_0_15_42,VPWR,li1,27.6000,51.6800,1.799991
FILLER_0_15_30,VPWR,li1,22.0800,51.6800,1.799994
FILLER_0_15_18,VPWR,li1,16.5600,51.6800,1.799994
FILLER_0_15_6,VPWR,li1,11.0400,51.6800,1.799994
FILLER_0_14_295,VPWR,li1,141.4500,51.6800,1.799945
FILLER_0_14_289,VPWR,li1,139.8400,51.6800,1.799946
FILLER_0_14_277,VPWR,li1,135.7000,51.6800,1.799947
FILLER_0_14_265,VPWR,li1,130.1800,51.6800,1.799948
FILLER_0_14_253,VPWR,li1,124.6600,51.6800,1.799950
FILLER_0_14_251,VPWR,li1,121.2100,51.6800,1.799951
FILLER_0_14_245,VPWR,li1,119.6000,51.6800,1.799951
FILLER_0_14_233,VPWR,li1,115.4600,51.6800,1.799953
FILLER_0_14_221,VPWR,li1,109.9400,51.6800,1.799955
FILLER_0_14_209,VPWR,li1,104.4200,51.6800,1.799956
FILLER_0_14_197,VPWR,li1,98.9000,51.6800,1.799958
FILLER_0_14_195,VPWR,li1,95.4500,51.6800,1.799961
FILLER_0_14_189,VPWR,li1,93.8400,51.6800,1.799961
FILLER_0_14_177,VPWR,li1,89.7000,51.6800,1.799962
FILLER_0_14_165,VPWR,li1,84.1800,51.6800,1.799965
FILLER_0_14_153,VPWR,li1,78.6600,51.6800,1.799967
FILLER_0_14_141,VPWR,li1,73.1400,51.6800,1.799970
FILLER_0_14_139,VPWR,li1,69.6900,51.6800,1.799972
FILLER_0_14_133,VPWR,li1,68.0800,51.6800,1.799972
FILLER_0_14_121,VPWR,li1,63.9400,51.6800,1.799974
FILLER_0_14_109,VPWR,li1,58.4200,51.6800,1.799977
FILLER_0_14_97,VPWR,li1,52.9000,51.6800,1.799978
FILLER_0_14_85,VPWR,li1,47.3800,51.6800,1.799981
FILLER_0_14_83,VPWR,li1,43.9300,51.6800,1.799983
FILLER_0_14_77,VPWR,li1,42.3200,51.6800,1.799983
FILLER_0_14_65,VPWR,li1,38.1800,51.6800,1.799985
FILLER_0_14_53,VPWR,li1,32.6600,51.6800,1.799988
FILLER_0_14_41,VPWR,li1,27.1400,51.6800,1.799991
FILLER_0_14_29,VPWR,li1,21.6200,51.6800,1.799994
FILLER_0_14_26,VPWR,li1,17.9400,51.6800,1.799994
FILLER_0_14_18,VPWR,li1,15.6400,51.6800,1.799994
FILLER_0_14_6,VPWR,li1,11.0400,51.6800,1.799994
FILLER_0_13_293,VPWR,li1,141.6800,46.2400,1.799968
FILLER_0_13_281,VPWR,li1,137.5400,46.2400,1.799968
FILLER_0_13_279,VPWR,li1,134.0900,46.2400,1.799968
FILLER_0_13_273,VPWR,li1,132.4800,46.2400,1.799968
FILLER_0_13_261,VPWR,li1,128.3400,46.2400,1.799969
FILLER_0_13_249,VPWR,li1,122.8200,46.2400,1.799969
FILLER_0_13_237,VPWR,li1,117.3000,46.2400,1.799970
FILLER_0_13_225,VPWR,li1,111.7800,46.2400,1.799970
FILLER_0_13_222,VPWR,li1,108.1000,46.2400,1.799971
FILLER_0_13_210,VPWR,li1,104.8800,46.2400,1.799971
FILLER_0_13_201,VPWR,li1,98.4400,46.2400,1.799972
FILLER_0_13_193,VPWR,li1,96.1400,46.2400,1.799972
FILLER_0_13_181,VPWR,li1,91.5400,46.2400,1.799973
FILLER_0_13_169,VPWR,li1,86.0200,46.2400,1.799974
FILLER_0_13_167,VPWR,li1,82.5700,46.2400,1.799975
FILLER_0_13_161,VPWR,li1,80.9600,46.2400,1.799975
FILLER_0_13_149,VPWR,li1,76.8200,46.2400,1.799976
FILLER_0_13_137,VPWR,li1,71.3000,46.2400,1.799977
FILLER_0_13_125,VPWR,li1,65.7800,46.2400,1.799978
FILLER_0_13_113,VPWR,li1,60.2600,46.2400,1.799979
FILLER_0_13_111,VPWR,li1,56.8100,46.2400,1.799980
FILLER_0_13_105,VPWR,li1,55.2000,46.2400,1.799980
FILLER_0_13_93,VPWR,li1,51.0600,46.2400,1.799981
FILLER_0_13_81,VPWR,li1,45.5400,46.2400,1.799982
FILLER_0_13_69,VPWR,li1,40.0200,46.2400,1.799983
FILLER_0_13_57,VPWR,li1,32.6600,46.2400,1.799985
FILLER_0_13_55,VPWR,li1,31.0500,46.2400,1.799986
FILLER_0_13_51,VPWR,li1,29.9000,46.2400,1.799986
FILLER_0_13_39,VPWR,li1,26.2200,46.2400,1.799988
FILLER_0_13_27,VPWR,li1,20.7000,46.2400,1.799990
FILLER_0_13_21,VPWR,li1,15.4100,46.2400,1.799987
FILLER_0_13_15,VPWR,li1,13.8000,46.2400,1.799987
FILLER_0_13_9,VPWR,li1,9.8900,46.2400,1.799985
FILLER_0_13_3,VPWR,li1,8.2800,46.2400,1.799985
FILLER_0_12_294,VPWR,li1,141.2200,46.2400,1.799968
FILLER_0_12_285,VPWR,li1,136.8500,46.2400,1.799968
FILLER_0_12_277,VPWR,li1,134.7800,46.2400,1.799968
FILLER_0_12_265,VPWR,li1,130.1800,46.2400,1.799968
FILLER_0_12_253,VPWR,li1,124.6600,46.2400,1.799969
FILLER_0_12_251,VPWR,li1,121.2100,46.2400,1.799970
FILLER_0_12_245,VPWR,li1,119.6000,46.2400,1.799970
FILLER_0_12_233,VPWR,li1,115.4600,46.2400,1.799970
FILLER_0_12_221,VPWR,li1,109.9400,46.2400,1.799971
FILLER_0_12_209,VPWR,li1,104.4200,46.2400,1.799971
FILLER_0_12_197,VPWR,li1,98.9000,46.2400,1.799972
